Year,Month,Day,Hour,Minute,DNI(KWH)
2023,6,28,12,0,0.8420818542776762
2023,6,28,13,0,0.8177550603216501
2023,6,28,14,0,0.8267739682971291
2023,6,28,15,0,0.8083945673191534
2023,6,28,16,0,0.7321201482123436
2023,6,28,17,0,0.61375913883725
2023,6,28,18,0,0.49812108942486455
2023,6,28,19,0,0.407490103729773
2023,6,28,20,0,0.3712426708893458
2023,6,28,21,0,0.353663680287277
2023,6,28,22,0,0.3590155281777044
2023,6,28,23,0,0.3562501201420654
2023,6,29,0,0,0.38937682229349263
2023,6,29,1,0,0.38762542265972355
2023,6,29,2,0,0.33699056739481337
2023,6,29,3,0,0.35682941256360023
2023,6,29,4,0,0.36109193718746796
2023,6,29,5,0,0.412870729450262
2023,6,29,6,0,0.4890809683613488
2023,6,29,7,0,0.5727778445007231
2023,6,29,8,0,0.700276695771806
2023,6,29,9,0,0.8018937087408384
2023,6,29,10,0,0.8255069150275446
2023,6,29,11,0,0.8529827440046683
2023,6,29,12,0,0.8371031025930216
2023,6,29,13,0,0.8334292287185295
2023,6,29,14,0,0.8505453006761483
2023,6,29,15,0,0.8060644408053246
2023,6,29,16,0,0.7400888202613618
2023,6,29,17,0,0.6244582770181034
2023,6,29,18,0,0.5164040752911824
2023,6,29,19,0,0.4369308168648479
2023,6,29,20,0,0.3951118935701861
2023,6,29,21,0,0.3833637976331221
2023,6,29,22,0,0.36731336789060076
2023,6,29,23,0,0.39359766788734746
2023,6,30,0,0,0.38649145605416907
2023,6,30,1,0,0.37993427755994746
2023,6,30,2,0,0.39257836547724134
2023,6,30,3,0,0.3651551112909776
2023,6,30,4,0,0.37820835159769234
2023,6,30,5,0,0.39279531622474123
2023,6,30,6,0,0.49233981413797157
2023,6,30,7,0,0.5878145703347071
2023,6,30,8,0,0.7251381551289127
2023,6,30,9,0,0.799336399123908
2023,6,30,10,0,0.8679397448351626
2023,6,30,11,0,0.8549132729958949
2023,6,30,12,0,0.8501327525798319
2023,6,30,13,0,0.8405966230242897
2023,6,30,14,0,0.8464559787593932
2023,6,30,15,0,0.8361426825667257
2023,6,30,16,0,0.7400856031417109
2023,6,30,17,0,0.6296915236951252
2023,6,30,18,0,0.5056506827620357
2023,6,30,19,0,0.44341851760857065
2023,6,30,20,0,0.3673821292476831
2023,6,30,21,0,0.37509090221891667
2023,6,30,22,0,0.37238439955856134
2023,6,30,23,0,0.3959327149784689
2023,7,1,0,0,0.3825355604465412
2023,7,1,1,0,0.3768850175906166
2023,7,1,2,0,0.36330237148963174
2023,7,1,3,0,0.3852934151957551
2023,7,1,4,0,0.37767340435458513
2023,7,1,5,0,0.3873603978643782
2023,7,1,6,0,0.4958234572216669
2023,7,1,7,0,0.5813745450066524
2023,7,1,8,0,0.7062809821588619
2023,7,1,9,0,0.801644536627262
2023,7,1,10,0,0.82828525595037
2023,7,1,11,0,0.8361371233197061
2023,7,1,12,0,0.853526587779303
2023,7,1,13,0,0.8174594578395746
2023,7,1,14,0,0.8634258833089791
2023,7,1,15,0,0.8173024886021479
2023,7,1,16,0,0.7269735531272736
2023,7,1,17,0,0.6048332042187602
2023,7,1,18,0,0.5083763720151402
2023,7,1,19,0,0.43277568669201477
2023,7,1,20,0,0.3767674642818309
2023,7,1,21,0,0.3866783838539852
2023,7,1,22,0,0.3656947132103959
2023,7,1,23,0,0.3810480941536562
2023,7,2,0,0,0.3776495618131105
2023,7,2,1,0,0.3790827238109391
2023,7,2,2,0,0.37045567586463174
2023,7,2,3,0,0.375642070021413
2023,7,2,4,0,0.3761934047338444
2023,7,2,5,0,0.39491655486975996
2023,7,2,6,0,0.47875827435771356
2023,7,2,7,0,0.5878350934505109
2023,7,2,8,0,0.6923716554627285
2023,7,2,9,0,0.8089422457813505
2023,7,2,10,0,0.8436610389535963
2023,7,2,11,0,0.8527750953740464
2023,7,2,12,0,0.8502235174056824
2023,7,2,13,0,0.8275931289653671
2023,7,2,14,0,0.8413691128086734
2023,7,2,15,0,0.8252985000404306
2023,7,2,16,0,0.7376290824581051
2023,7,2,17,0,0.6307205246026315
2023,7,2,18,0,0.4860461763217018
2023,7,2,19,0,0.4424394523574727
2023,7,2,20,0,0.408571045816013
2023,7,2,21,0,0.39837455862041343
2023,7,2,22,0,0.38811285655999234
2023,7,2,23,0,0.3787480059991518
2023,7,3,0,0,0.3942802048458628
2023,7,3,1,0,0.37385349274814345
2023,7,3,2,0,0.3713993651235176
2023,7,3,3,0,0.3885181096060519
2023,7,3,4,0,0.3839094559978835
2023,7,3,5,0,0.4126588294362278
2023,7,3,6,0,0.4929815510701262
2023,7,3,7,0,0.589519689905847
2023,7,3,8,0,0.7267640827496878
2023,7,3,9,0,0.8194459774015336
2023,7,3,10,0,0.8512930488609177
2023,7,3,11,0,0.8323081674032352
2023,7,3,12,0,0.8458694910699279
2023,7,3,13,0,0.8765527332686873
2023,7,3,14,0,0.8463151310771292
2023,7,3,15,0,0.8354214018021409
2023,7,3,16,0,0.7447762838493132
2023,7,3,17,0,0.6254789125613304
2023,7,3,18,0,0.5172554213317936
2023,7,3,19,0,0.43138965534924795
2023,7,3,20,0,0.38097808567313046
2023,7,3,21,0,0.39512633558197124
2023,7,3,22,0,0.3722575838949427
2023,7,3,23,0,0.39203788745677937
2023,7,4,0,0,0.381225112096651
2023,7,4,1,0,0.39254334246180284
2023,7,4,2,0,0.38674822243839496
2023,7,4,3,0,0.38641088746280855
2023,7,4,4,0,0.38838288993527215
2023,7,4,5,0,0.3977564939699117
2023,7,4,6,0,0.4781790713281634
2023,7,4,7,0,0.5982917926928418
2023,7,4,8,0,0.731304673432344
2023,7,4,9,0,0.8329517006203114
2023,7,4,10,0,0.8475257742847031
2023,7,4,11,0,0.8480355957288972
2023,7,4,12,0,0.8548048972882946
2023,7,4,13,0,0.8567173366520221
2023,7,4,14,0,0.8468215603506848
2023,7,4,15,0,0.8125363610899682
2023,7,4,16,0,0.7508696218125386
2023,7,4,17,0,0.6435310298899581
2023,7,4,18,0,0.5329450745155934
2023,7,4,19,0,0.3966946961502077
2023,7,4,20,0,0.3943778244249828
2023,7,4,21,0,0.4044420666730547
2023,7,4,22,0,0.3708860213357621
2023,7,4,23,0,0.3978070660023929
2023,7,5,0,0,0.3763666795232037
2023,7,5,1,0,0.39872174235183433
2023,7,5,2,0,0.3704937672012825
2023,7,5,3,0,0.38954051619249713
2023,7,5,4,0,0.3944813796948552
2023,7,5,5,0,0.39273252846041107
2023,7,5,6,0,0.4905011058071009
2023,7,5,7,0,0.5992204157677897
2023,7,5,8,0,0.6946666901043059
2023,7,5,9,0,0.8066819319875593
2023,7,5,10,0,0.8409044302643475
2023,7,5,11,0,0.8329377759149856
2023,7,5,12,0,0.8700415122900133
2023,7,5,13,0,0.8407725277591013
2023,7,5,14,0,0.867704416799319
2023,7,5,15,0,0.8328229442665437
2023,7,5,16,0,0.7490724137499242
2023,7,5,17,0,0.649279910475154
2023,7,5,18,0,0.5134450191569127
2023,7,5,19,0,0.4324065376390323
2023,7,5,20,0,0.39024191290795945
2023,7,5,21,0,0.36593184862495926
2023,7,5,22,0,0.3745339483374046
2023,7,5,23,0,0.3843205503486206
2023,7,6,0,0,0.38744771044203646
2023,7,6,1,0,0.37984881050199687
2023,7,6,2,0,0.3888582043265975
2023,7,6,3,0,0.3966447465453428
2023,7,6,4,0,0.3916425827597024
2023,7,6,5,0,0.42454539424461196
2023,7,6,6,0,0.46590310817747593
2023,7,6,7,0,0.5945618557719783
2023,7,6,8,0,0.7056990473246603
2023,7,6,9,0,0.795858106673579
2023,7,6,10,0,0.8424287197387
2023,7,6,11,0,0.8696163756588123
2023,7,6,12,0,0.8384790774136276
2023,7,6,13,0,0.8770248126630743
2023,7,6,14,0,0.8470803439196393
2023,7,6,15,0,0.8337803710346174
2023,7,6,16,0,0.7676408165252278
2023,7,6,17,0,0.6481000864869957
2023,7,6,18,0,0.5101153391501924
2023,7,6,19,0,0.43799086604130655
2023,7,6,20,0,0.4030326507005579
2023,7,6,21,0,0.3728486720350304
2023,7,6,22,0,0.38578440653886736
2023,7,6,23,0,0.39052790364754836
2023,7,7,0,0,0.3959717138071504
2023,7,7,1,0,0.3880022758352503
2023,7,7,2,0,0.392265380249188
2023,7,7,3,0,0.3990333167115118
2023,7,7,4,0,0.4094781833640984
2023,7,7,5,0,0.4235856953725985
2023,7,7,6,0,0.5062478927168047
2023,7,7,7,0,0.6102486662370514
2023,7,7,8,0,0.7318405612814364
2023,7,7,9,0,0.8204082252682241
2023,7,7,10,0,0.853001710748989
2023,7,7,11,0,0.861007355771782
2023,7,7,12,0,0.8537523777173269
2023,7,7,13,0,0.847164585223205
2023,7,7,14,0,0.8654720932395236
2023,7,7,15,0,0.8315779702151717
2023,7,7,16,0,0.7622374318272412
2023,7,7,17,0,0.6453977016459798
2023,7,7,18,0,0.5117423985064489
2023,7,7,19,0,0.43131368788121555
2023,7,7,20,0,0.3932483427942046
2023,7,7,21,0,0.3766110501294997
2023,7,7,22,0,0.3655286882148109
2023,7,7,23,0,0.40878088624552805
2023,7,8,0,0,0.3904092204640486
2023,7,8,1,0,0.3924776386053661
2023,7,8,2,0,0.3905946129737117
2023,7,8,3,0,0.3821420940123138
2023,7,8,4,0,0.39312692201193516
2023,7,8,5,0,0.40144405895966145
2023,7,8,6,0,0.49267466156022727
2023,7,8,7,0,0.5934286148731562
2023,7,8,8,0,0.726223921771476
2023,7,8,9,0,0.81019442311413
2023,7,8,10,0,0.8865783608361838
2023,7,8,11,0,0.8664649563530986
2023,7,8,12,0,0.8564949160235682
2023,7,8,13,0,0.868667474090518
2023,7,8,14,0,0.8609246844812197
2023,7,8,15,0,0.8247948522117414
2023,7,8,16,0,0.747631701346045
2023,7,8,17,0,0.6425683559420913
2023,7,8,18,0,0.5266482134302602
2023,7,8,19,0,0.4247550840632354
2023,7,8,20,0,0.3651104550787852
2023,7,8,21,0,0.3852592135700197
2023,7,8,22,0,0.3706916926079937
2023,7,8,23,0,0.37790204903957103
2023,7,9,0,0,0.3825208044542434
2023,7,9,1,0,0.38543402112513886
2023,7,9,2,0,0.3832099725120153
2023,7,9,3,0,0.37635907155313175
2023,7,9,4,0,0.3748405010518806
2023,7,9,5,0,0.39881739958620416
2023,7,9,6,0,0.4878179869529246
2023,7,9,7,0,0.6048253092552341
2023,7,9,8,0,0.6937504677896228
2023,7,9,9,0,0.8225545050251762
2023,7,9,10,0,0.856195191009016
2023,7,9,11,0,0.8820792264628976
2023,7,9,12,0,0.8625652154214473
2023,7,9,13,0,0.8731284585551241
2023,7,9,14,0,0.8603645879494215
2023,7,9,15,0,0.8260922528799021
2023,7,9,16,0,0.7688870433907249
2023,7,9,17,0,0.6433024327151802
2023,7,9,18,0,0.5339329330068182
2023,7,9,19,0,0.43568579406940566
2023,7,9,20,0,0.3931639595628008
2023,7,9,21,0,0.38359158189221576
2023,7,9,22,0,0.40188588861509067
2023,7,9,23,0,0.37789934978064643
2023,7,10,0,0,0.3939846696474641
2023,7,10,1,0,0.3923134909328275
2023,7,10,2,0,0.3834752591888346
2023,7,10,3,0,0.37644841659100825
2023,7,10,4,0,0.38410805400077913
2023,7,10,5,0,0.41381380056569184
2023,7,10,6,0,0.4802462323883501
2023,7,10,7,0,0.5931142500493733
2023,7,10,8,0,0.709489824024374
2023,7,10,9,0,0.8117136683491486
2023,7,10,10,0,0.8554985287415409
2023,7,10,11,0,0.88223601076602
2023,7,10,12,0,0.8534462928578611
2023,7,10,13,0,0.8598074333722938
2023,7,10,14,0,0.885577030904003
2023,7,10,15,0,0.8370612267928096
2023,7,10,16,0,0.7527181223888717
2023,7,10,17,0,0.6305984229296053
2023,7,10,18,0,0.5191683000841874
2023,7,10,19,0,0.4572257413337462
2023,7,10,20,0,0.3974993338414875
2023,7,10,21,0,0.37905238614104103
2023,7,10,22,0,0.3864245707280341
2023,7,10,23,0,0.4233969610224447
2023,7,11,0,0,0.4036497593325604
2023,7,11,1,0,0.37884459602591614
2023,7,11,2,0,0.37065234044969836
2023,7,11,3,0,0.39027341696662954
2023,7,11,4,0,0.3889958952278307
2023,7,11,5,0,0.40726723594246705
2023,7,11,6,0,0.5034856928240318
2023,7,11,7,0,0.5963393373702696
2023,7,11,8,0,0.7141919067871828
2023,7,11,9,0,0.8036612368373821
2023,7,11,10,0,0.8444330988273641
2023,7,11,11,0,0.8754592494948005
2023,7,11,12,0,0.8766268933464282
2023,7,11,13,0,0.8590321298484255
2023,7,11,14,0,0.8780107250611542
2023,7,11,15,0,0.8407984806213575
2023,7,11,16,0,0.75441039392394
2023,7,11,17,0,0.637047102157697
2023,7,11,18,0,0.5296784339093347
2023,7,11,19,0,0.4272703328276712
2023,7,11,20,0,0.39148127434577645
2023,7,11,21,0,0.4008073445425099
2023,7,11,22,0,0.3804572601201819
2023,7,11,23,0,0.41256597148591007
2023,7,12,0,0,0.39657876988999197
2023,7,12,1,0,0.3725994315131494
2023,7,12,2,0,0.3939311194946322
2023,7,12,3,0,0.39054521134213516
2023,7,12,4,0,0.40681925106359446
2023,7,12,5,0,0.4348644292992557
2023,7,12,6,0,0.48778717756133494
2023,7,12,7,0,0.6046154685395952
2023,7,12,8,0,0.7090236694692889
2023,7,12,9,0,0.8062847880178531
2023,7,12,10,0,0.8370870693634777
2023,7,12,11,0,0.8631870875604458
2023,7,12,12,0,0.8592718749777589
2023,7,12,13,0,0.8605778190731289
2023,7,12,14,0,0.8572267567686132
2023,7,12,15,0,0.855294888800973
2023,7,12,16,0,0.7505629949269674
2023,7,12,17,0,0.6599735467678187
2023,7,12,18,0,0.5304344078587641
2023,7,12,19,0,0.45076295639900194
2023,7,12,20,0,0.3873162306562068
2023,7,12,21,0,0.36725489277164436
2023,7,12,22,0,0.3761212445979221
2023,7,12,23,0,0.39202686341005305
2023,7,13,0,0,0.3974680118360016
2023,7,13,1,0,0.41063608097811155
2023,7,13,2,0,0.39033475345974655
2023,7,13,3,0,0.3881098666469996
2023,7,13,4,0,0.37655901881487336
2023,7,13,5,0,0.42570461149511823
2023,7,13,6,0,0.48471023705605826
2023,7,13,7,0,0.5959108103007923
2023,7,13,8,0,0.7033487307796175
2023,7,13,9,0,0.7995185833469082
2023,7,13,10,0,0.8615126593876107
2023,7,13,11,0,0.8544369229656534
2023,7,13,12,0,0.8645129034394222
2023,7,13,13,0,0.8800384456334914
2023,7,13,14,0,0.8633689190095459
2023,7,13,15,0,0.8334205476928895
2023,7,13,16,0,0.742765012009697
2023,7,13,17,0,0.6377196047486865
2023,7,13,18,0,0.5148197378124723
2023,7,13,19,0,0.47177399563128797
2023,7,13,20,0,0.41871243221613064
2023,7,13,21,0,0.39728134109273866
2023,7,13,22,0,0.39448127622780593
2023,7,13,23,0,0.38598437124229357
2023,7,14,0,0,0.40774792881572414
2023,7,14,1,0,0.39816224042331577
2023,7,14,2,0,0.40306382750167336
2023,7,14,3,0,0.38128676583493304
2023,7,14,4,0,0.42747149309146065
2023,7,14,5,0,0.42398063216675025
2023,7,14,6,0,0.4860994520695832
2023,7,14,7,0,0.6097691882083393
2023,7,14,8,0,0.7204204441523296
2023,7,14,9,0,0.8378017088476813
2023,7,14,10,0,0.8454398792958217
2023,7,14,11,0,0.8726863732617045
2023,7,14,12,0,0.877077726654079
2023,7,14,13,0,0.8593123737625127
2023,7,14,14,0,0.8504222294205563
2023,7,14,15,0,0.8455589351620852
2023,7,14,16,0,0.7652327427090451
2023,7,14,17,0,0.6466247223697064
2023,7,14,18,0,0.5463760254928673
2023,7,14,19,0,0.4511168066483563
2023,7,14,20,0,0.38503676968873773
2023,7,14,21,0,0.39927571698984526
2023,7,14,22,0,0.39057745738567246
2023,7,14,23,0,0.40122405046595033
2023,7,15,0,0,0.3699475154799565
2023,7,15,1,0,0.40630652725922894
2023,7,15,2,0,0.39490293761347006
2023,7,15,3,0,0.3847603652496714
2023,7,15,4,0,0.37314153290871693
2023,7,15,5,0,0.40764427686805804
2023,7,15,6,0,0.4732595622111636
2023,7,15,7,0,0.5882343018762546
2023,7,15,8,0,0.7163042640975777
2023,7,15,9,0,0.80419327352082
2023,7,15,10,0,0.8522580402424318
2023,7,15,11,0,0.8731867934794235
2023,7,15,12,0,0.8650888757848946
2023,7,15,13,0,0.8575189340269207
2023,7,15,14,0,0.8465696923483315
2023,7,15,15,0,0.8132013277989331
2023,7,15,16,0,0.7723028799545942
2023,7,15,17,0,0.6412081626563402
2023,7,15,18,0,0.5065391722583885
2023,7,15,19,0,0.41446113449382876
2023,7,15,20,0,0.3873435543635269
2023,7,15,21,0,0.3657107048123275
2023,7,15,22,0,0.39684059681674294
2023,7,15,23,0,0.38315749117040343
2023,7,16,0,0,0.39408923772060994
2023,7,16,1,0,0.402265748286288
2023,7,16,2,0,0.38890489144965945
2023,7,16,3,0,0.3762092805938134
2023,7,16,4,0,0.34404875682519637
2023,7,16,5,0,0.423750856590936
2023,7,16,6,0,0.48768436444040386
2023,7,16,7,0,0.5826697340757581
2023,7,16,8,0,0.7026744763194188
2023,7,16,9,0,0.7966883771919919
2023,7,16,10,0,0.8507325163827596
2023,7,16,11,0,0.8473946891382449
2023,7,16,12,0,0.8744325884391819
2023,7,16,13,0,0.8536094930359663
2023,7,16,14,0,0.8511103535749072
2023,7,16,15,0,0.8317019467660067
2023,7,16,16,0,0.7635534771571928
2023,7,16,17,0,0.6503213257987137
2023,7,16,18,0,0.5166452282429841
2023,7,16,19,0,0.42479864554005164
2023,7,16,20,0,0.3920857838585235
2023,7,16,21,0,0.38706059421369415
2023,7,16,22,0,0.38221056462390496
2023,7,16,23,0,0.401144897182407
2023,7,17,0,0,0.3835678307665499
2023,7,17,1,0,0.3687554934796778
2023,7,17,2,0,0.3765826148341377
2023,7,17,3,0,0.3887117012852325
2023,7,17,4,0,0.3647283923003669
2023,7,17,5,0,0.4003886168716094
2023,7,17,6,0,0.47580599805922236
2023,7,17,7,0,0.6097721267844552
2023,7,17,8,0,0.7293651523437082
2023,7,17,9,0,0.7998563699227982
2023,7,17,10,0,0.8506985403566016
2023,7,17,11,0,0.8588319020622208
2023,7,17,12,0,0.8604951590795007
2023,7,17,13,0,0.8558240664233245
2023,7,17,14,0,0.8477322492850776
2023,7,17,15,0,0.85928476716615
2023,7,17,16,0,0.7499968927966368
2023,7,17,17,0,0.6326293907679488
2023,7,17,18,0,0.5368002241301649
2023,7,17,19,0,0.44515195936285384
2023,7,17,20,0,0.3935079531134718
2023,7,17,21,0,0.365832341568126
2023,7,17,22,0,0.3770012401268728
2023,7,17,23,0,0.40223697482336024
2023,7,18,0,0,0.3796960622406333
2023,7,18,1,0,0.40267739560599386
2023,7,18,2,0,0.4107691327346973
2023,7,18,3,0,0.37193180941722104
2023,7,18,4,0,0.3925608998561457
2023,7,18,5,0,0.4046379791283314
2023,7,18,6,0,0.4886420677359463
2023,7,18,7,0,0.6201494660317066
2023,7,18,8,0,0.7173195731373561
2023,7,18,9,0,0.8006701046468857
2023,7,18,10,0,0.8636474006215966
2023,7,18,11,0,0.8672927177851905
2023,7,18,12,0,0.8729216985260811
2023,7,18,13,0,0.8601826740156834
2023,7,18,14,0,0.8649425082332793
2023,7,18,15,0,0.8257209381117483
2023,7,18,16,0,0.7508113711367191
2023,7,18,17,0,0.6542938585009825
2023,7,18,18,0,0.5100925891186959
2023,7,18,19,0,0.4330726472837401
2023,7,18,20,0,0.39678873576865725
2023,7,18,21,0,0.3635137485269687
2023,7,18,22,0,0.39374124467472094
2023,7,18,23,0,0.3830000962677709
2023,7,19,0,0,0.3933408096640503
2023,7,19,1,0,0.38288841133343643
2023,7,19,2,0,0.36444883753130625
2023,7,19,3,0,0.37616928439413805
2023,7,19,4,0,0.3847285537736461
2023,7,19,5,0,0.4217628709992874
2023,7,19,6,0,0.48570670599278254
2023,7,19,7,0,0.6114083496590766
2023,7,19,8,0,0.7234108998818699
2023,7,19,9,0,0.7953960651856148
2023,7,19,10,0,0.8488140615889312
2023,7,19,11,0,0.8484704347243579
2023,7,19,12,0,0.8644874661163812
2023,7,19,13,0,0.8600576950609921
2023,7,19,14,0,0.8630062053346653
2023,7,19,15,0,0.8399276240804042
2023,7,19,16,0,0.7650354795435637
2023,7,19,17,0,0.6341319858486185
2023,7,19,18,0,0.5298708105469724
2023,7,19,19,0,0.4258993780096422
2023,7,19,20,0,0.4040748450369563
2023,7,19,21,0,0.3955888997468781
2023,7,19,22,0,0.38801188666863295
2023,7,19,23,0,0.4085290087389384
2023,7,20,0,0,0.3716436879796297
2023,7,20,1,0,0.37949825309761825
2023,7,20,2,0,0.36469567794910396
2023,7,20,3,0,0.382884437495232
2023,7,20,4,0,0.3794116353418284
2023,7,20,5,0,0.4239686569473265
2023,7,20,6,0,0.5003469326659762
2023,7,20,7,0,0.5982226497592753
2023,7,20,8,0,0.7222549449754354
2023,7,20,9,0,0.8260628015373856
2023,7,20,10,0,0.8787578090566762
2023,7,20,11,0,0.8576735226883129
2023,7,20,12,0,0.8884771612786088
2023,7,20,13,0,0.8564654968897831
2023,7,20,14,0,0.8390681462839699
2023,7,20,15,0,0.8274096604725355
2023,7,20,16,0,0.7526626778647821
2023,7,20,17,0,0.6280743672355779
2023,7,20,18,0,0.5083503685910736
2023,7,20,19,0,0.4353971071382421
2023,7,20,20,0,0.4068345788388712
2023,7,20,21,0,0.37795291569065287
2023,7,20,22,0,0.3960049522255073
2023,7,20,23,0,0.379560651911114
2023,7,21,0,0,0.3857745031938354
2023,7,21,1,0,0.4003762948156666
2023,7,21,2,0,0.39264329434857353
2023,7,21,3,0,0.4022178987535579
2023,7,21,4,0,0.38718691991069426
2023,7,21,5,0,0.4341066822274233
2023,7,21,6,0,0.4814579129574075
2023,7,21,7,0,0.60646196009538
2023,7,21,8,0,0.7171485863266298
2023,7,21,9,0,0.8045989833093176
2023,7,21,10,0,0.8413858481115738
2023,7,21,11,0,0.832729500264728
2023,7,21,12,0,0.8805643358641142
2023,7,21,13,0,0.8731862376124948
2023,7,21,14,0,0.8648051032136966
2023,7,21,15,0,0.8193871742301709
2023,7,21,16,0,0.7393811235248924
2023,7,21,17,0,0.6283912090382596
2023,7,21,18,0,0.513011208515171
2023,7,21,19,0,0.4137991074107191
2023,7,21,20,0,0.37928456227748014
2023,7,21,21,0,0.3857950129832493
2023,7,21,22,0,0.36570319572821175
2023,7,21,23,0,0.3686253297184087
2023,7,22,0,0,0.3912454290399481
2023,7,22,1,0,0.3976212929821414
2023,7,22,2,0,0.3903767328337094
2023,7,22,3,0,0.364320811772104
2023,7,22,4,0,0.40367088629279113
2023,7,22,5,0,0.43115504319470566
2023,7,22,6,0,0.47867168787652375
2023,7,22,7,0,0.6000110550342105
2023,7,22,8,0,0.7069013086469191
2023,7,22,9,0,0.8018713683013758
2023,7,22,10,0,0.8352721436856303
2023,7,22,11,0,0.8477755008410384
2023,7,22,12,0,0.8333619009059253
2023,7,22,13,0,0.8320408770956653
2023,7,22,14,0,0.8713470457734194
2023,7,22,15,0,0.8233984182381604
2023,7,22,16,0,0.742378317080994
2023,7,22,17,0,0.642895942377044
2023,7,22,18,0,0.4992041271543311
2023,7,22,19,0,0.42859688594416234
2023,7,22,20,0,0.37618985018339296
2023,7,22,21,0,0.40094833145608855
2023,7,22,22,0,0.3464759431860666
2023,7,22,23,0,0.36568206430076133
2023,7,23,0,0,0.3867724755175188
2023,7,23,1,0,0.40715161266977884
2023,7,23,2,0,0.38291609033097274
2023,7,23,3,0,0.36230516344207
2023,7,23,4,0,0.3627873270733725
2023,7,23,5,0,0.42133717866604165
2023,7,23,6,0,0.4721074646481268
2023,7,23,7,0,0.5735115998418615
2023,7,23,8,0,0.7033585619974085
2023,7,23,9,0,0.7872668607504204
2023,7,23,10,0,0.8386418302406213
2023,7,23,11,0,0.8528609739959634
2023,7,23,12,0,0.8389046881587375
2023,7,23,13,0,0.843029671074998
2023,7,23,14,0,0.847011690528096
2023,7,23,15,0,0.8114825970592057
2023,7,23,16,0,0.7679962792528554
2023,7,23,17,0,0.6240613296388924
2023,7,23,18,0,0.48971909438436745
2023,7,23,19,0,0.4146705483334421
2023,7,23,20,0,0.3777085180502557
2023,7,23,21,0,0.3816873426354695
2023,7,23,22,0,0.39014424388181357
2023,7,23,23,0,0.38849994300385576
2023,7,24,0,0,0.34932592189217754
2023,7,24,1,0,0.3772354088997393
2023,7,24,2,0,0.37464709346221725
2023,7,24,3,0,0.36494432556538725
2023,7,24,4,0,0.38806342154769663
2023,7,24,5,0,0.40844102691804496
2023,7,24,6,0,0.4851959047674042
2023,7,24,7,0,0.5542096668569656
2023,7,24,8,0,0.7208842948680233
2023,7,24,9,0,0.8031470489940984
2023,7,24,10,0,0.8491418451188482
2023,7,24,11,0,0.8373575311899583
2023,7,24,12,0,0.8317830634733699
2023,7,24,13,0,0.879895265329158
2023,7,24,14,0,0.8628517795397507
2023,7,24,15,0,0.8144137186775984
2023,7,24,16,0,0.7354757495061784
2023,7,24,17,0,0.6205207337840384
2023,7,24,18,0,0.5045081238380209
2023,7,24,19,0,0.4590726566311343
2023,7,24,20,0,0.3850292447883175
2023,7,24,21,0,0.3550169611417693
2023,7,24,22,0,0.37169604320156124
2023,7,24,23,0,0.38591090931288086
2023,7,25,0,0,0.4029553136007263
2023,7,25,1,0,0.3853885006614184
2023,7,25,2,0,0.3815264520205957
2023,7,25,3,0,0.39161192236550185
2023,7,25,4,0,0.3913756684077886
2023,7,25,5,0,0.4037441742189311
2023,7,25,6,0,0.5017120797948091
2023,7,25,7,0,0.5763380711119493
2023,7,25,8,0,0.6968766746126519
2023,7,25,9,0,0.8108782743356471
2023,7,25,10,0,0.8436119717733299
2023,7,25,11,0,0.8518161694338318
2023,7,25,12,0,0.832530249151964
2023,7,25,13,0,0.8585794495672556
2023,7,25,14,0,0.856447462389067
2023,7,25,15,0,0.8201532217791921
2023,7,25,16,0,0.7537116241393749
2023,7,25,17,0,0.6288666820918758
2023,7,25,18,0,0.5408341351110901
2023,7,25,19,0,0.4280737667240022
2023,7,25,20,0,0.39234774679323126
2023,7,25,21,0,0.36653880596702976
2023,7,25,22,0,0.3925339031800078
2023,7,25,23,0,0.3910583280714938
2023,7,26,0,0,0.3807443873683784
2023,7,26,1,0,0.37379776962074085
2023,7,26,2,0,0.37975632375261714
2023,7,26,3,0,0.3792115382006907
2023,7,26,4,0,0.3647836497259883
2023,7,26,5,0,0.4071076078285975
2023,7,26,6,0,0.49508653114943263
2023,7,26,7,0,0.5868831456425969
2023,7,26,8,0,0.7033416236785142
2023,7,26,9,0,0.8128176953015243
2023,7,26,10,0,0.8332025757398613
2023,7,26,11,0,0.8473816179588082
2023,7,26,12,0,0.851858959765211
2023,7,26,13,0,0.8345606683159775
2023,7,26,14,0,0.8426904052535905
2023,7,26,15,0,0.8069975279388836
2023,7,26,16,0,0.736595929620406
2023,7,26,17,0,0.6090886981376276
2023,7,26,18,0,0.5067443710100595
2023,7,26,19,0,0.42384134604715556
2023,7,26,20,0,0.41799461465032206
2023,7,26,21,0,0.38227401754106455
2023,7,26,22,0,0.38251741983916615
2023,7,26,23,0,0.3778002730672137
2023,7,27,0,0,0.3811645663596209
2023,7,27,1,0,0.3667911814971404
2023,7,27,2,0,0.3824673897189205
2023,7,27,3,0,0.36196688991030507
2023,7,27,4,0,0.36145437220742305
2023,7,27,5,0,0.41325921798812437
2023,7,27,6,0,0.4927344380307301
2023,7,27,7,0,0.5962906306911427
2023,7,27,8,0,0.7062767498990927
2023,7,27,9,0,0.7702984799729791
2023,7,27,10,0,0.8388622041809118
2023,7,27,11,0,0.8654906247295013
2023,7,27,12,0,0.8665267384110574
2023,7,27,13,0,0.8247852434023767
2023,7,27,14,0,0.8501373073884905
2023,7,27,15,0,0.8156782007552593
2023,7,27,16,0,0.7587071500820167
