Year,Month,Day,Hour,Minute,DNI(KWH)
2022,6,22,23,0,0.3426397846312281
2022,6,23,0,0,0.3591741534211915
2022,6,23,1,0,0.3869825642196455
2022,6,23,2,0,0.34887320261922916
2022,6,23,3,0,0.3551814732860741
2022,6,23,4,0,0.3443876432061447
2022,6,23,5,0,0.3873204691283276
2022,6,23,6,0,0.44357845472480556
2022,6,23,7,0,0.5631689259808654
2022,6,23,8,0,0.6931225524203711
2022,6,23,9,0,0.7743570067745776
2022,6,23,10,0,0.8112053880809748
2022,6,23,11,0,0.8310213564686444
2022,6,23,12,0,0.838505305425788
2022,6,23,13,0,0.8325876047398424
2022,6,23,14,0,0.844681058003504
2022,6,23,15,0,0.79757780221821
2022,6,23,16,0,0.7344183943133629
2022,6,23,17,0,0.6361637828664047
2022,6,23,18,0,0.49899030317218396
2022,6,23,19,0,0.41466195038751374
2022,6,23,20,0,0.34941356556545194
2022,6,23,21,0,0.3515568585705592
2022,6,23,22,0,0.37115962081025955
2022,6,23,23,0,0.3528850815477728
2022,6,24,0,0,0.3745624172881661
2022,6,24,1,0,0.3457537496757433
2022,6,24,2,0,0.38671433134555666
2022,6,24,3,0,0.35428029635152536
2022,6,24,4,0,0.37065292050180654
2022,6,24,5,0,0.3992166847844977
2022,6,24,6,0,0.45391510291467213
2022,6,24,7,0,0.5755742111156332
2022,6,24,8,0,0.7006838719155148
2022,6,24,9,0,0.7847047994704502
2022,6,24,10,0,0.8320994373243349
2022,6,24,11,0,0.8392522639208857
2022,6,24,12,0,0.8374733821141668
2022,6,24,13,0,0.8307813294950651
2022,6,24,14,0,0.8386149732312992
2022,6,24,15,0,0.8046912755078397
2022,6,24,16,0,0.7509663489210899
2022,6,24,17,0,0.6000854019477081
2022,6,24,18,0,0.48594039509117665
2022,6,24,19,0,0.4105508961282229
2022,6,24,20,0,0.38835705968132567
2022,6,24,21,0,0.3315065650343421
2022,6,24,22,0,0.358366679627977
2022,6,24,23,0,0.377984894686353
2022,6,25,0,0,0.354692571400864
2022,6,25,1,0,0.361830388776435
2022,6,25,2,0,0.34821137068300984
2022,6,25,3,0,0.35534436050690676
2022,6,25,4,0,0.3460031176954879
2022,6,25,5,0,0.3664566607692803
2022,6,25,6,0,0.4397027443978003
2022,6,25,7,0,0.5628016455585525
2022,6,25,8,0,0.6802891119861646
2022,6,25,9,0,0.7923030902459958
2022,6,25,10,0,0.8239429990995623
2022,6,25,11,0,0.8125875915055685
2022,6,25,12,0,0.8203951175809441
2022,6,25,13,0,0.8515628052114679
2022,6,25,14,0,0.8101809794458384
2022,6,25,15,0,0.8019357715394523
2022,6,25,16,0,0.7289040945779719
2022,6,25,17,0,0.6133460461033087
2022,6,25,18,0,0.49253480243520237
2022,6,25,19,0,0.3987326552809365
2022,6,25,20,0,0.3648485728480931
2022,6,25,21,0,0.3612093705852807
2022,6,25,22,0,0.35831636534164263
2022,6,25,23,0,0.3545049582258058
2022,6,26,0,0,0.34288444002553975
2022,6,26,1,0,0.370153476250539
2022,6,26,2,0,0.37419293755751865
2022,6,26,3,0,0.3511314192603378
2022,6,26,4,0,0.36305420247289366
2022,6,26,5,0,0.3729124673436245
2022,6,26,6,0,0.4652370806729757
2022,6,26,7,0,0.584130764984047
2022,6,26,8,0,0.6989775361108025
2022,6,26,9,0,0.7886553134157439
2022,6,26,10,0,0.8180036594474432
2022,6,26,11,0,0.8453444688640159
2022,6,26,12,0,0.843456144039182
2022,6,26,13,0,0.850401499036255
2022,6,26,14,0,0.8269603464695885
2022,6,26,15,0,0.7987997475181009
2022,6,26,16,0,0.732515774650281
2022,6,26,17,0,0.6121936568816491
2022,6,26,18,0,0.49398337489963334
2022,6,26,19,0,0.4283207095025784
2022,6,26,20,0,0.36054912956950047
2022,6,26,21,0,0.3641027417820895
2022,6,26,22,0,0.34151207535887457
2022,6,26,23,0,0.3718955018481934
2022,6,27,0,0,0.3348478406205025
2022,6,27,1,0,0.37601695659904105
2022,6,27,2,0,0.3573469617288799
2022,6,27,3,0,0.35635325288835706
2022,6,27,4,0,0.3582649431095885
2022,6,27,5,0,0.3880181524267601
2022,6,27,6,0,0.4670197738385091
2022,6,27,7,0,0.5377042159526518
2022,6,27,8,0,0.6934213765863538
2022,6,27,9,0,0.8004880583868178
2022,6,27,10,0,0.8322032838648052
2022,6,27,11,0,0.8319368328056869
2022,6,27,12,0,0.8374758056695623
2022,6,27,13,0,0.8311231477124584
2022,6,27,14,0,0.8109366370997825
2022,6,27,15,0,0.8271546290726154
2022,6,27,16,0,0.7375796496034216
2022,6,27,17,0,0.6405862850042457
2022,6,27,18,0,0.4947972751730207
2022,6,27,19,0,0.4203518690219969
2022,6,27,20,0,0.3536850310254343
2022,6,27,21,0,0.3611858256597602
2022,6,27,22,0,0.3633595743570805
2022,6,27,23,0,0.3668339854072162
2022,6,28,0,0,0.36386856647288823
2022,6,28,1,0,0.3730640072882009
2022,6,28,2,0,0.37780979514944063
2022,6,28,3,0,0.3565516407010775
2022,6,28,4,0,0.370305711940354
2022,6,28,5,0,0.3980573981361882
2022,6,28,6,0,0.4762342621126682
2022,6,28,7,0,0.5467390346538654
2022,6,28,8,0,0.6960916713139568
2022,6,28,9,0,0.7792258893396653
2022,6,28,10,0,0.8062836006437218
2022,6,28,11,0,0.846155934942216
2022,6,28,12,0,0.8343454438288358
2022,6,28,13,0,0.835479065463625
2022,6,28,14,0,0.8416784884121488
2022,6,28,15,0,0.8100075684686403
2022,6,28,16,0,0.7266802055260452
2022,6,28,17,0,0.6164189981318495
2022,6,28,18,0,0.4911684623698448
2022,6,28,19,0,0.40899280283361505
2022,6,28,20,0,0.36643619035265274
2022,6,28,21,0,0.3455447974231153
2022,6,28,22,0,0.3615799333728059
2022,6,28,23,0,0.3725194873402974
2022,6,29,0,0,0.38679693986660013
2022,6,29,1,0,0.35595216305995403
2022,6,29,2,0,0.35243987377378805
2022,6,29,3,0,0.38896608654394754
2022,6,29,4,0,0.38403174583462907
2022,6,29,5,0,0.38686720354799403
2022,6,29,6,0,0.4766967537417161
2022,6,29,7,0,0.578820503271636
2022,6,29,8,0,0.6939088472070252
2022,6,29,9,0,0.7737801013362131
2022,6,29,10,0,0.829153874638417
2022,6,29,11,0,0.82647718158657
2022,6,29,12,0,0.8397014117678778
2022,6,29,13,0,0.8488901686023264
2022,6,29,14,0,0.8166596915993121
2022,6,29,15,0,0.8070050796399545
2022,6,29,16,0,0.7494488593953167
2022,6,29,17,0,0.6300958253914021
2022,6,29,18,0,0.5146331732909458
2022,6,29,19,0,0.42541553298885193
2022,6,29,20,0,0.36743949586720437
2022,6,29,21,0,0.3479849286852344
2022,6,29,22,0,0.38744984188609904
2022,6,29,23,0,0.35041216717944446
2022,6,30,0,0,0.37184357162443843
2022,6,30,1,0,0.3793363011445123
2022,6,30,2,0,0.35674221436253767
2022,6,30,3,0,0.3718290233324913
2022,6,30,4,0,0.3530980204487142
2022,6,30,5,0,0.3911275494688991
2022,6,30,6,0,0.47326354613254096
2022,6,30,7,0,0.5839364068555509
2022,6,30,8,0,0.7040307933314628
2022,6,30,9,0,0.8147440461304616
2022,6,30,10,0,0.8305954010885529
2022,6,30,11,0,0.852971433486941
2022,6,30,12,0,0.8518054947428872
2022,6,30,13,0,0.8502049290467755
2022,6,30,14,0,0.8291905050800703
2022,6,30,15,0,0.804303540607012
2022,6,30,16,0,0.739818620615136
2022,6,30,17,0,0.61837307720954
2022,6,30,18,0,0.49664237513722226
2022,6,30,19,0,0.3993636625560924
2022,6,30,20,0,0.4019297968291357
2022,6,30,21,0,0.38432943383180296
2022,6,30,22,0,0.35909840964592166
2022,6,30,23,0,0.3803080007422931
2022,7,1,0,0,0.3741549538531226
2022,7,1,1,0,0.38473027907729856
2022,7,1,2,0,0.3675663985014432
2022,7,1,3,0,0.3539889981799227
2022,7,1,4,0,0.3684916726812972
2022,7,1,5,0,0.3857698153111732
2022,7,1,6,0,0.48439190716060565
2022,7,1,7,0,0.589692975477985
2022,7,1,8,0,0.7057461623995003
2022,7,1,9,0,0.7943182535151415
2022,7,1,10,0,0.8272160484191712
2022,7,1,11,0,0.8417683623670007
2022,7,1,12,0,0.8494908621863698
2022,7,1,13,0,0.8465708644636858
2022,7,1,14,0,0.8492206336543906
2022,7,1,15,0,0.8332542432037038
2022,7,1,16,0,0.7442887142899288
2022,7,1,17,0,0.6535654969902843
2022,7,1,18,0,0.500858108295595
2022,7,1,19,0,0.42286774335836724
2022,7,1,20,0,0.3896069836960624
2022,7,1,21,0,0.3828958615077234
2022,7,1,22,0,0.36508228679333615
2022,7,1,23,0,0.3759894822348549
2022,7,2,0,0,0.37283518795346615
2022,7,2,1,0,0.37010022973105094
2022,7,2,2,0,0.3764440301375098
2022,7,2,3,0,0.3532146048484245
2022,7,2,4,0,0.3715850139281963
2022,7,2,5,0,0.4249362690079663
2022,7,2,6,0,0.480197980331407
2022,7,2,7,0,0.5790940467206993
2022,7,2,8,0,0.6861883833029634
2022,7,2,9,0,0.7801076305030298
2022,7,2,10,0,0.8191761879442973
2022,7,2,11,0,0.8479400537513739
2022,7,2,12,0,0.8442841129765037
2022,7,2,13,0,0.8511492898588431
2022,7,2,14,0,0.8374358172476642
2022,7,2,15,0,0.8125380392566347
2022,7,2,16,0,0.7464093637022388
2022,7,2,17,0,0.5923630417271518
2022,7,2,18,0,0.49387198731904947
2022,7,2,19,0,0.4133730541519683
2022,7,2,20,0,0.35688530062063556
2022,7,2,21,0,0.3401448106460205
2022,7,2,22,0,0.36845094031685094
2022,7,2,23,0,0.3810316237774897
2022,7,3,0,0,0.34210227204083093
2022,7,3,1,0,0.3760557988865011
2022,7,3,2,0,0.357436080302166
2022,7,3,3,0,0.3765090259034512
2022,7,3,4,0,0.37540309575065256
2022,7,3,5,0,0.3913186881891483
2022,7,3,6,0,0.49472064409260463
2022,7,3,7,0,0.5981507447241549
2022,7,3,8,0,0.7039433561180607
2022,7,3,9,0,0.7891064714174599
2022,7,3,10,0,0.8369743056368186
2022,7,3,11,0,0.8180159761976744
2022,7,3,12,0,0.8378371633927123
2022,7,3,13,0,0.8503193806332464
2022,7,3,14,0,0.8578459836578938
2022,7,3,15,0,0.8099676366574025
2022,7,3,16,0,0.7429396574594473
2022,7,3,17,0,0.6257677807167417
2022,7,3,18,0,0.5159814846704505
2022,7,3,19,0,0.4119053011358357
2022,7,3,20,0,0.3829522371534603
2022,7,3,21,0,0.3895645424799537
2022,7,3,22,0,0.3731406524188905
2022,7,3,23,0,0.3621471335549462
2022,7,4,0,0,0.3838095774273992
2022,7,4,1,0,0.3960098832706678
2022,7,4,2,0,0.39228105104108874
2022,7,4,3,0,0.3796379746090439
2022,7,4,4,0,0.3792822270138333
2022,7,4,5,0,0.3797751267166346
2022,7,4,6,0,0.47435177603706924
2022,7,4,7,0,0.5948033095508611
2022,7,4,8,0,0.6993447959406249
2022,7,4,9,0,0.7952981270309476
2022,7,4,10,0,0.8532599495411519
2022,7,4,11,0,0.8476453777103145
2022,7,4,12,0,0.8474348867549808
2022,7,4,13,0,0.8511881638716745
2022,7,4,14,0,0.8564632917526007
2022,7,4,15,0,0.826627510697385
2022,7,4,16,0,0.765765145445393
2022,7,4,17,0,0.62234750840192
2022,7,4,18,0,0.5054001955763838
2022,7,4,19,0,0.4259948743987679
2022,7,4,20,0,0.3709182696374867
2022,7,4,21,0,0.38009407717546395
2022,7,4,22,0,0.38985893476997924
2022,7,4,23,0,0.3909537026652205
2022,7,5,0,0,0.3813995014138956
2022,7,5,1,0,0.39171557390944334
2022,7,5,2,0,0.3851723501162222
2022,7,5,3,0,0.3620376898407631
2022,7,5,4,0,0.38451265356585546
2022,7,5,5,0,0.3903700038878332
2022,7,5,6,0,0.4716842901661736
2022,7,5,7,0,0.5982916333527409
2022,7,5,8,0,0.6979998091966046
2022,7,5,9,0,0.7840498536947579
2022,7,5,10,0,0.8538272774664327
2022,7,5,11,0,0.8436573671352046
2022,7,5,12,0,0.867031589268643
2022,7,5,13,0,0.8459253387985675
2022,7,5,14,0,0.8257143368260839
2022,7,5,15,0,0.8261888604653176
2022,7,5,16,0,0.7836070495341095
2022,7,5,17,0,0.6190611633706937
2022,7,5,18,0,0.5242358082802486
2022,7,5,19,0,0.42311786621077535
2022,7,5,20,0,0.3857194898741789
2022,7,5,21,0,0.38161965607871573
2022,7,5,22,0,0.39411932315377773
2022,7,5,23,0,0.3701516171221954
2022,7,6,0,0,0.3892258587413718
2022,7,6,1,0,0.4006805321390618
2022,7,6,2,0,0.37754749364744683
2022,7,6,3,0,0.3655340865482594
2022,7,6,4,0,0.39409143837204375
2022,7,6,5,0,0.3855479510832477
2022,7,6,6,0,0.48720432958476506
2022,7,6,7,0,0.6012428043922701
2022,7,6,8,0,0.6994442070710498
2022,7,6,9,0,0.8011046091182858
2022,7,6,10,0,0.8447883797919535
2022,7,6,11,0,0.8435538511028241
2022,7,6,12,0,0.8504191480820749
2022,7,6,13,0,0.8615055514669663
2022,7,6,14,0,0.8295695333971359
2022,7,6,15,0,0.8095427991292812
2022,7,6,16,0,0.7323930344642999
2022,7,6,17,0,0.6101491495868339
2022,7,6,18,0,0.5088209430552006
2022,7,6,19,0,0.4170798740601992
2022,7,6,20,0,0.38881876310707103
2022,7,6,21,0,0.36745974578808066
2022,7,6,22,0,0.3588542168997614
2022,7,6,23,0,0.39223160595008294
2022,7,7,0,0,0.3954741739706863
2022,7,7,1,0,0.3962601550648104
2022,7,7,2,0,0.4089444396920587
2022,7,7,3,0,0.3845095094915684
2022,7,7,4,0,0.3740113580991362
2022,7,7,5,0,0.42062747169946096
2022,7,7,6,0,0.46597636414200005
2022,7,7,7,0,0.5867219815664655
2022,7,7,8,0,0.7087100303394878
2022,7,7,9,0,0.8115820912824343
2022,7,7,10,0,0.858035582271131
2022,7,7,11,0,0.8641506168134272
2022,7,7,12,0,0.8395112108633764
2022,7,7,13,0,0.843784683899883
2022,7,7,14,0,0.8364543069032616
2022,7,7,15,0,0.8527002633005895
2022,7,7,16,0,0.7478625816552972
2022,7,7,17,0,0.6516546142536691
2022,7,7,18,0,0.5001641272033763
2022,7,7,19,0,0.44192256436544824
2022,7,7,20,0,0.4205728995586691
2022,7,7,21,0,0.38230953982876287
2022,7,7,22,0,0.3840080946743184
2022,7,7,23,0,0.4047502334868995
2022,7,8,0,0,0.3760860672506332
2022,7,8,1,0,0.40713316131458377
2022,7,8,2,0,0.3751489932548774
2022,7,8,3,0,0.40233840827866574
2022,7,8,4,0,0.3773996765767364
2022,7,8,5,0,0.4516712790077231
2022,7,8,6,0,0.5104141563518252
2022,7,8,7,0,0.576784884075658
2022,7,8,8,0,0.6969193948853071
2022,7,8,9,0,0.7914652577045528
2022,7,8,10,0,0.8732947576055984
2022,7,8,11,0,0.8814402181403225
2022,7,8,12,0,0.8820506389021691
2022,7,8,13,0,0.8483566960076051
2022,7,8,14,0,0.8722100170414068
2022,7,8,15,0,0.8074573728263721
2022,7,8,16,0,0.7679736489828601
2022,7,8,17,0,0.5984196299306811
2022,7,8,18,0,0.5305887348945716
2022,7,8,19,0,0.44146119256467165
2022,7,8,20,0,0.40435055434221134
2022,7,8,21,0,0.37803941223224213
2022,7,8,22,0,0.38797750286851107
2022,7,8,23,0,0.3651014272882288
2022,7,9,0,0,0.3793951516374785
2022,7,9,1,0,0.3749832093386557
2022,7,9,2,0,0.3981040420723907
2022,7,9,3,0,0.3997821320428319
2022,7,9,4,0,0.3834641941615645
2022,7,9,5,0,0.40516917184364365
2022,7,9,6,0,0.4659832912072213
2022,7,9,7,0,0.5999698023415951
2022,7,9,8,0,0.7182690547589554
2022,7,9,9,0,0.787953344941906
2022,7,9,10,0,0.864077032262449
2022,7,9,11,0,0.826085521857347
2022,7,9,12,0,0.8365562506136082
2022,7,9,13,0,0.8510052324758663
2022,7,9,14,0,0.8581292924779015
2022,7,9,15,0,0.8143000878694275
2022,7,9,16,0,0.7464206374047294
2022,7,9,17,0,0.6482344033692238
2022,7,9,18,0,0.4978530116092759
2022,7,9,19,0,0.4170782056627139
2022,7,9,20,0,0.3908894848847729
2022,7,9,21,0,0.3860006335853387
2022,7,9,22,0,0.37528796455630054
2022,7,9,23,0,0.38564519429853844
2022,7,10,0,0,0.36367864733640576
2022,7,10,1,0,0.3884468828162449
2022,7,10,2,0,0.3804290942098909
2022,7,10,3,0,0.3660178405039223
2022,7,10,4,0,0.3643514665258352
2022,7,10,5,0,0.4008898888793074
2022,7,10,6,0,0.4711693461451002
2022,7,10,7,0,0.588453381930209
2022,7,10,8,0,0.7213870633125771
2022,7,10,9,0,0.8076966681715321
2022,7,10,10,0,0.857601783916498
2022,7,10,11,0,0.8634146046084578
2022,7,10,12,0,0.8697435291663889
2022,7,10,13,0,0.8502600492509056
2022,7,10,14,0,0.8554832683416186
2022,7,10,15,0,0.8115066383572702
2022,7,10,16,0,0.7428685057932762
2022,7,10,17,0,0.6408387738683695
2022,7,10,18,0,0.5257484200114373
2022,7,10,19,0,0.42560629581405235
2022,7,10,20,0,0.3873972322033516
2022,7,10,21,0,0.3812755399319821
2022,7,10,22,0,0.36972601981508635
2022,7,10,23,0,0.38526883524260847
2022,7,11,0,0,0.396928648910501
2022,7,11,1,0,0.4005785345909752
2022,7,11,2,0,0.39789887731206447
2022,7,11,3,0,0.3897741087583897
2022,7,11,4,0,0.38267721760973905
2022,7,11,5,0,0.43738910109311135
2022,7,11,6,0,0.49487526454669184
2022,7,11,7,0,0.5708117058975164
2022,7,11,8,0,0.720612467389519
2022,7,11,9,0,0.8164163631097086
2022,7,11,10,0,0.8599093682043051
2022,7,11,11,0,0.8564506718555388
2022,7,11,12,0,0.872584742005996
2022,7,11,13,0,0.8507133871103212
2022,7,11,14,0,0.8636890073615141
2022,7,11,15,0,0.8117629057577482
2022,7,11,16,0,0.7407600203221186
2022,7,11,17,0,0.6413849868173348
2022,7,11,18,0,0.4941543216627503
2022,7,11,19,0,0.4299261796171007
2022,7,11,20,0,0.4026404546195984
2022,7,11,21,0,0.3828752939224457
2022,7,11,22,0,0.3617030455150535
2022,7,11,23,0,0.38160742053073227
2022,7,12,0,0,0.382356749404769
2022,7,12,1,0,0.3986916948438502
2022,7,12,2,0,0.38805018802899155
2022,7,12,3,0,0.38049198990781313
2022,7,12,4,0,0.37366092010329666
2022,7,12,5,0,0.4310484016400167
2022,7,12,6,0,0.4462537466389138
2022,7,12,7,0,0.5817875871976066
2022,7,12,8,0,0.7329451020437601
2022,7,12,9,0,0.7819937486964286
2022,7,12,10,0,0.8570350378595128
2022,7,12,11,0,0.8513729541753428
2022,7,12,12,0,0.8467139309403706
2022,7,12,13,0,0.8508754449433698
2022,7,12,14,0,0.8661429192686139
2022,7,12,15,0,0.8300747532548761
2022,7,12,16,0,0.7309686116939393
2022,7,12,17,0,0.6084990964875842
2022,7,12,18,0,0.5294884220386771
2022,7,12,19,0,0.42048213037889126
2022,7,12,20,0,0.38436070032776654
2022,7,12,21,0,0.3711293491416398
2022,7,12,22,0,0.36342277932729283
2022,7,12,23,0,0.3945674061602091
2022,7,13,0,0,0.3777720759246335
2022,7,13,1,0,0.4020819625889503
2022,7,13,2,0,0.3851276336808846
2022,7,13,3,0,0.40792404608395094
2022,7,13,4,0,0.37756166591378043
2022,7,13,5,0,0.41581869984257486
2022,7,13,6,0,0.4814648692532586
2022,7,13,7,0,0.5727840194327696
2022,7,13,8,0,0.7177271644062652
2022,7,13,9,0,0.7909556438226011
2022,7,13,10,0,0.8480329689854493
2022,7,13,11,0,0.8514858323715824
2022,7,13,12,0,0.8486330767884525
2022,7,13,13,0,0.8560233556600523
2022,7,13,14,0,0.845447720716677
2022,7,13,15,0,0.8331163503083374
2022,7,13,16,0,0.7530291559517659
2022,7,13,17,0,0.6298487821856605
2022,7,13,18,0,0.5234304387228279
2022,7,13,19,0,0.4338473392294445
2022,7,13,20,0,0.3992085365915463
2022,7,13,21,0,0.36943573099390337
2022,7,13,22,0,0.38703969412439104
2022,7,13,23,0,0.37953360244921724
2022,7,14,0,0,0.41546024915769386
2022,7,14,1,0,0.3829637240969028
2022,7,14,2,0,0.3824233162262456
2022,7,14,3,0,0.39248238335714924
2022,7,14,4,0,0.37379315302023863
2022,7,14,5,0,0.4127687034803744
2022,7,14,6,0,0.47489795755175435
2022,7,14,7,0,0.5974800056489671
2022,7,14,8,0,0.7019774127775184
2022,7,14,9,0,0.8139524237371758
2022,7,14,10,0,0.8627115835218176
2022,7,14,11,0,0.877375907091418
2022,7,14,12,0,0.8676288731515758
2022,7,14,13,0,0.8495637474143812
2022,7,14,14,0,0.85066699907753
2022,7,14,15,0,0.8707741729752968
2022,7,14,16,0,0.7629140890368731
2022,7,14,17,0,0.6309966585724559
2022,7,14,18,0,0.5195424046057665
2022,7,14,19,0,0.46486666890004974
2022,7,14,20,0,0.3997082503652902
2022,7,14,21,0,0.38823891726490545
2022,7,14,22,0,0.36703501506178576
2022,7,14,23,0,0.3795926342956288
2022,7,15,0,0,0.373798394077585
2022,7,15,1,0,0.39200768501329825
2022,7,15,2,0,0.35753464589471556
2022,7,15,3,0,0.36863347339385155
2022,7,15,4,0,0.39652111687289426
2022,7,15,5,0,0.4175320293419623
2022,7,15,6,0,0.48403451543389364
2022,7,15,7,0,0.6055124547110311
2022,7,15,8,0,0.7078054584845931
2022,7,15,9,0,0.8157281368908365
2022,7,15,10,0,0.8629851697038764
2022,7,15,11,0,0.8618754721043367
2022,7,15,12,0,0.8557898435496119
2022,7,15,13,0,0.8239446883248479
2022,7,15,14,0,0.8582152714228822
2022,7,15,15,0,0.8097806645283564
2022,7,15,16,0,0.7582146289945927
2022,7,15,17,0,0.6290414796302646
2022,7,15,18,0,0.5207332467886047
2022,7,15,19,0,0.43911867388797404
2022,7,15,20,0,0.37840463543352126
2022,7,15,21,0,0.39216627023658307
2022,7,15,22,0,0.39276977211964376
2022,7,15,23,0,0.40075659340798614
2022,7,16,0,0,0.40608835721768716
2022,7,16,1,0,0.35260763976981535
2022,7,16,2,0,0.3844931556182348
2022,7,16,3,0,0.3700409120603693
2022,7,16,4,0,0.3907112558208684
2022,7,16,5,0,0.4372664124784224
2022,7,16,6,0,0.49933293029774006
2022,7,16,7,0,0.5865276081125506
2022,7,16,8,0,0.7000948026573249
2022,7,16,9,0,0.8462619583874743
2022,7,16,10,0,0.8460864775920575
2022,7,16,11,0,0.873171606334377
2022,7,16,12,0,0.8411759328300997
2022,7,16,13,0,0.8784561892542422
2022,7,16,14,0,0.8366277628058115
2022,7,16,15,0,0.8147302468404911
2022,7,16,16,0,0.766073886148788
2022,7,16,17,0,0.6423297006506453
2022,7,16,18,0,0.5227451927296599
2022,7,16,19,0,0.43059308675584607
2022,7,16,20,0,0.3757857600429379
2022,7,16,21,0,0.3967494816242692
2022,7,16,22,0,0.37219299709554576
2022,7,16,23,0,0.3747664470286986
2022,7,17,0,0,0.3794156122029362
2022,7,17,1,0,0.3831071140953938
2022,7,17,2,0,0.3833046341831863
2022,7,17,3,0,0.36860024333735114
2022,7,17,4,0,0.35905120040495003
2022,7,17,5,0,0.38757733117696885
2022,7,17,6,0,0.4973656226687964
2022,7,17,7,0,0.5952280171735376
2022,7,17,8,0,0.715124282306262
2022,7,17,9,0,0.7992824770697485
2022,7,17,10,0,0.8342225873441539
2022,7,17,11,0,0.8660985664848526
2022,7,17,12,0,0.8580410351048099
2022,7,17,13,0,0.8482639238095226
2022,7,17,14,0,0.8476973822611715
2022,7,17,15,0,0.799793877870624
2022,7,17,16,0,0.7484035072195518
2022,7,17,17,0,0.6297376563873406
2022,7,17,18,0,0.5148003136955395
2022,7,17,19,0,0.4021666415172226
2022,7,17,20,0,0.39591381164408856
2022,7,17,21,0,0.3986048073789438
2022,7,17,22,0,0.3999317258692091
2022,7,17,23,0,0.3963056847111113
2022,7,18,0,0,0.4133404113998149
2022,7,18,1,0,0.3894901798390114
2022,7,18,2,0,0.36876870822348934
2022,7,18,3,0,0.4000961885836988
2022,7,18,4,0,0.3853182263796796
2022,7,18,5,0,0.3996139299589015
2022,7,18,6,0,0.4769679954773629
2022,7,18,7,0,0.599747402215039
2022,7,18,8,0,0.7130911047227948
2022,7,18,9,0,0.7934763084535786
2022,7,18,10,0,0.8598769740243434
2022,7,18,11,0,0.8271356341018107
2022,7,18,12,0,0.8533175737398341
2022,7,18,13,0,0.8502097803504799
2022,7,18,14,0,0.8435016250321118
2022,7,18,15,0,0.8190057591195472
2022,7,18,16,0,0.7454339103601716
2022,7,18,17,0,0.6274971774086194
2022,7,18,18,0,0.5221056051468815
2022,7,18,19,0,0.43232089072906543
2022,7,18,20,0,0.3839898889868934
2022,7,18,21,0,0.367399974641291
2022,7,18,22,0,0.3982549303455464
2022,7,18,23,0,0.37277699604072656
2022,7,19,0,0,0.35841444988985705
2022,7,19,1,0,0.3723929330024343
2022,7,19,2,0,0.3921361513684854
2022,7,19,3,0,0.3746842426536733
2022,7,19,4,0,0.3973589177324817
2022,7,19,5,0,0.4251151428504887
2022,7,19,6,0,0.47654802352153847
2022,7,19,7,0,0.605638423956582
2022,7,19,8,0,0.6935479369659036
2022,7,19,9,0,0.80852807925639
2022,7,19,10,0,0.8557800833773809
2022,7,19,11,0,0.844217991320119
2022,7,19,12,0,0.8432619058105315
2022,7,19,13,0,0.8259001383938358
2022,7,19,14,0,0.8472421120841694
2022,7,19,15,0,0.7963564995987371
2022,7,19,16,0,0.7253149168800124
2022,7,19,17,0,0.631173657869245
2022,7,19,18,0,0.5213262971759358
2022,7,19,19,0,0.4229427331087401
2022,7,19,20,0,0.3938652349599908
2022,7,19,21,0,0.38466804383623215
2022,7,19,22,0,0.38718057045705373
2022,7,19,23,0,0.38098992722891895
2022,7,20,0,0,0.36569837255989296
2022,7,20,1,0,0.4028142173162607
2022,7,20,2,0,0.38851867566365894
2022,7,20,3,0,0.38685874955396155
2022,7,20,4,0,0.37324265401874385
2022,7,20,5,0,0.41426541423550717
2022,7,20,6,0,0.49257267221417295
2022,7,20,7,0,0.5838556175432111
2022,7,20,8,0,0.6916549132510151
2022,7,20,9,0,0.7869016687648559
2022,7,20,10,0,0.8328347068112318
2022,7,20,11,0,0.866696084152583
2022,7,20,12,0,0.8526442308938111
2022,7,20,13,0,0.850868585477605
2022,7,20,14,0,0.8390797859886052
2022,7,20,15,0,0.8172405628836321
2022,7,20,16,0,0.7321745588216481
2022,7,20,17,0,0.6212062518104455
2022,7,20,18,0,0.5134803671532989
2022,7,20,19,0,0.4080128121946213
2022,7,20,20,0,0.38926993551549594
2022,7,20,21,0,0.34330004130883257
2022,7,20,22,0,0.3805114984790834
2022,7,20,23,0,0.3753046621396961
2022,7,21,0,0,0.382280444832798
2022,7,21,1,0,0.3954004542944779
2022,7,21,2,0,0.377347860041683
2022,7,21,3,0,0.36613818617900656
2022,7,21,4,0,0.37661745306010364
2022,7,21,5,0,0.40445210000231313
2022,7,21,6,0,0.5008825307580772
2022,7,21,7,0,0.600013215295177
2022,7,21,8,0,0.7252832706355629
2022,7,21,9,0,0.7896918683314385
2022,7,21,10,0,0.8409886530142251
2022,7,21,11,0,0.8383042658994078
2022,7,21,12,0,0.820964182080102
2022,7,21,13,0,0.8540001315126771
2022,7,21,14,0,0.8564323725472377
2022,7,21,15,0,0.8090543952895174
2022,7,21,16,0,0.7275632777963212
2022,7,21,17,0,0.592253497916159
2022,7,21,18,0,0.5057611781149697
2022,7,21,19,0,0.4413275317902273
2022,7,21,20,0,0.41219737095071574
2022,7,21,21,0,0.3703141700495549
2022,7,21,22,0,0.3775098998828959
2022,7,21,23,0,0.3711320838864688
2022,7,22,0,0,0.37538850409411817
2022,7,22,1,0,0.36990019624980053
2022,7,22,2,0,0.388251381809665
2022,7,22,3,0,0.39378668526668903
